,Happiness_Score,GDP,Social_Support,Life_Expectancy (Happiness),Freedom_Score,Generosity,Corruption_Score,Happiness (Dystopia),Beer_Servings,Spirit_Servings,Wine_Servings,Total_L_Pure_Alcohol,Life_Expectancy (LED),Adult_Mortality,infantdeaths,GDP_Health_Gov_Expenditure (%),HepatitisB,Measles,BMI,under-fivedeaths,Polio,Diphtheria,HIV/AIDS,GDP.1,Population,thinness1-19years,thinness5-9years,HDI,Schooling
118,0.5983582346792105,0.8570424746267465,0.7127437934925341,0.8594038102546928,0.6644867014286621,0.21027050679291165,0.7638385184657395,1.0,0.0,0.0,0.0,0.0,0.8579545454545454,0.17148760330578514,0.01978021978021978,0.0,0.98989898989899,0.006804075807361678,0.8361344537815126,0.019090909090909092,0.98989898989899,0.98989898989899,0.01075268817204301,0.12985324013190647,0.049568281787343446,0.31835205992509363,0.315018315018315,0.8164556962025317,0.7254901960784315
119,0.5933638009609893,0.7882499985658057,0.8230109359646207,0.8697365532092198,0.7703069141110013,-0.2899512053206598,0.7485628974947561,1.0,0.015957446808510637,0.05630026809651475,0.002702702702702703,0.034722222222222224,0.8420454545454544,0.23140495867768596,0.004395604395604396,0.0,1.0,0.0,0.918767507002801,0.0036363636363636364,1.0,1.0,0.01075268817204301,0.008787872543420486,0.003547894729231628,0.149812734082397,0.14652014652014653,0.7816455696202532,0.6421568627450981
120,0.5921087960442523,0.617373422392155,0.7426865984375406,0.7057628790239282,0.886619031169492,0.057745580446561855,0.7300448372554904,1.0,0.125,0.04825737265415549,0.013513513513513514,0.09027777777777778,0.6545454545454545,0.7334710743801653,0.06593406593406594,0.0,0.08080808080808081,0.0008740194939537765,0.3165266106442577,0.07363636363636364,0.08080808080808081,0.08080808080808081,0.4193548387096774,0.009341672363896306,0.0010911399690937608,0.1348314606741573,0.1282051282051282,0.43670886075949367,0.44607843137254904
121,0.5869094898142705,0.7012487562387918,0.7209130707492197,0.7824654587017966,0.8510247808519869,0.5255937960189839,0.888747717937517,1.0,0.15425531914893617,0.058981233243967826,0.005405405405405406,0.125,0.7204545454545455,0.5144628099173554,0.05934065934065934,0.0,0.898989898989899,0.0010510361003241617,0.30812324929971985,0.06818181818181818,0.8383838383838383,0.898989898989899,0.30107526881720426,0.02387032195535612,0.18297130609556175,0.29213483146067415,0.27838827838827834,0.580168776371308,0.5441176470588236
122,0.5853855552450764,0.8037200083562194,0.8688903325325504,0.7356525772603629,0.787202509835414,-0.330512500643924,0.9100719439493534,1.0,1.0,0.00804289544235925,0.002702702702702703,0.4722222222222222,0.7477272727272727,0.512396694214876,0.002197802197802198,0.0,0.9292929292929293,0.0023454700344076027,0.5,0.0027272727272727275,0.9292929292929293,0.9292929292929293,0.22580645161290322,0.08377192577008827,0.009395495612479744,0.30711610486891383,0.2967032967032967,0.6719409282700423,0.5735294117647058
123,0.5840536696704238,0.7869131016283256,0.901720326191858,0.8411839558211643,0.6800852977237959,-0.05517334109260926,0.9840223766443935,1.0,0.5478723404255319,0.6353887399463807,0.12162162162162163,0.6180555555555556,0.8102272727272727,0.40289256198347106,0.004395604395604396,0.0,0.2222222222222222,0.0011616714793056524,0.8585434173669466,0.004545454545454545,0.5151515151515151,0.23232323232323232,0.02150537634408602,0.03756848506657687,0.01749067261469153,0.08614232209737828,0.0879120879120879,0.7890295358649789,0.7500000000000001
124,0.583695096800481,0.6160664665567006,0.7277138503808187,0.7303771855277348,0.7541232130955215,0.07539849205726956,0.9153372530956003,1.0,0.05053191489361702,0.4075067024128686,0.005405405405405406,0.2152777777777778,0.6977272727272728,0.5351239669421488,0.008791208791208791,0.0,0.5252525252525253,0.011727350172038015,0.38235294117647056,0.01,0.5252525252525253,0.5252525252525253,0.0967741935483871,0.007999152483086918,0.017429439772210106,0.24344569288389514,0.23443223443223443,0.45042194092827015,0.4852941176470589
125,0.583042008201292,0.732639682898573,0.8467443175839933,0.8104985333004362,0.6623518737137745,-0.2890841869250895,0.8809459865074962,1.0,0.3004959746981024,0.20866241576697342,0.1485025566106647,0.34740990990990994,0.8160336239103363,0.31829503000113213,0.03260575041396959,0.008186985578012269,0.8172233281722333,0.020182848454840533,0.5924176567178595,0.035653798256537986,0.8444029334440295,0.8459941884599418,0.07880394756223302,0.12985324013190647,0.049568281787343446,0.1682810280253132,0.16463306808134395,0.7378274595513462,0.6445196783749471
126,0.5675720813651919,0.6550169158371076,0.7848758593035224,0.7253239567162072,0.7504772973325416,0.17744572748543058,0.8943470512001217,1.0,0.1196808510638298,0.024128686327077747,0.0,0.576388888888889,0.7079545454545454,0.6012396694214877,0.07252747252747253,0.0,0.7878787878787878,0.005288371115315256,0.2591036414565826,0.08454545454545455,0.8282828282828283,0.7878787878787878,0.3333333333333333,0.012269541097462078,0.0016055299330463722,0.2097378277153558,0.20512820512820512,0.5147679324894515,0.4901960784313726
127,0.5663810723753774,0.6521851296084473,0.6488230171247286,0.6278341559421904,0.6023655208786065,0.03180999504805015,0.858030770071839,1.0,0.0398936170212766,0.002680965147453083,0.002702702702702703,0.02777777777777778,0.6034090909090909,0.7355371900826446,0.05054945054945055,0.0,0.46464646464646464,0.004624558841426311,0.26750700280112044,0.07,0.5252525252525253,0.46464646464646464,0.30107526881720426,0.013743385508784112,0.0005787564963105179,0.31835205992509363,0.3076923076923077,0.4156118143459916,0.35784313725490197
